Ticker,Date,Close,High,Low,Open,Volume,ACES,ADRO,AKRA,AMMN,AMRT,ANTM,ASII,BBCA,BBNI,BBRI,BBTN,BKSL,BMRI,BRPT,BSDE,BUKA,BUVA,BYAN,COAL,CPIN,DMAS,EIDO,ELSA,ESSA,EXCL,GOLD,GOTO,HMSP,ICBP,IHSG,INDF,INKP,ITMG,JPFA,JSMR,KLBF,MAPI,MBMA,MDKA,MEDC,NICKEL,NRCA,OIL,PGAS,PTBA,PWON,RAJA,SMDR,SP500,SSIA,TINS,TKIM,TLKM,TPIA,UNTR,UNVR,US10Y,USDIDR,ret_5,ret_20,ret_60,std_5,std_20,vcp_squeeze,avg_turnover,target,prob,Log_Date
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582335,1.216229489250227,11413081050.0,0,0.76151985,2026-06-26
BAPA.JK,2026-04-28,199.0,210.0,170.0,172.0,250212500.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6184210526315788,0.8773584905660377,0.11101245527124914,0.1374622321108132,0.8075851290860235,44636853425.0,0,0.760915,2026-07-02
BDMN.JK,2026-04-28,3700.0,3980.0,3670.0,3910.0,13930000.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012987012987013,0.5463738700038652,0.5164052774009467,0.13576207034030718,0.0752938194429199,1.8030971139687109,49285704097.55737,0,0.752518,2026-07-17
BDMN.JK,2026-04-28,3700.0,3980.0,3670.0,3910.0,13930000.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012987012987013,0.5463738700038652,0.5164052774009467,0.13576207034030718,0.0752938194429199,1.8030971139687109,49285704097.55737,0,0.7510727,2026-07-24
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582337,1.2162294892502266,11413081050.0,0,0.77656734,2026-07-24
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582333,1.2162294892502272,11413081050.0,0,0.7737783,2026-07-29
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582333,1.2162294892502272,11413081050.0,0,0.7746345,2026-07-30
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582333,1.2162294892502272,11413081050.0,0,0.7695377,2026-07-31
PKPK.JK,2026-04-28,3300.0,3660.0,3120.0,3650.0,9507600.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403,0.625615763546798,0.375,0.09500187108627059,0.07811179609582333,1.2162294892502272,11413081050.0,0,0.75119907,2026-08-04
BDMN.JK,2026-04-28,3700.0,3980.0,3670.0,3910.0,13930000.0,0.0,-0.03952569169960474,0.054054054054053946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025380710659898442,0.026058631921824116,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632652962,0.0,0.0,0.0,0.0,0.0,0.014814814814814836,0.0,0.005797101449275255,,0.0,0.0,-0.028205128205128216,0.0,0.006024096385542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012987012987013,0.5463738700038652,0.5164052774009467,0.13576207034030718,0.0752938194429199,1.8030971139687109,49285704097.55737,0,0.75629026,2026-08-06
