date,ACES,ADRO,AKRA,AMMN,AMRT,ANTM,ASII,BBCA,BBNI,BBRI,BBTN,BKSL,BMRI,BRPT,BSDE,BUKA,BUVA,BYAN,COAL,CPIN,DMAS,EIDO,ELSA,ESSA,EXCL,GOLD,GOTO,HMSP,ICBP,IHSG,INDF,INKP,ITMG,JPFA,JSMR,KLBF,MAPI,MBMA,MDKA,MEDC,NICKEL,NRCA,OIL,PGAS,PTBA,PWON,RAJA,SMDR,SP500,SSIA,TINS,TKIM,TLKM,TPIA,UNTR,UNVR,US10Y,USDIDR
2012-08-16 00:00:00,432.7428283691406,328.56597900390625,416.8101501464844,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1037.04443359375,264.0,212.5,797.88916015625,94.5999984741211,2459.1689453125,70.29010009765625,22.75084114074707,100.3918685913086,197.2082672119141,5262.6875,1616.0999755859375,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1024.8094482421875,7241.99853515625,597.0499267578125,4956.11767578125,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,95.5999984741211,1935.2333984375,802.3258666992188,183.639404296875,102.8053741455078,18.077539443969727,1415.510009765625,619.376220703125,654.9808959960938,1849.80322265625,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.8359999656677248,9467.0
2012-08-17 00:00:00,432.7428283691406,328.56597900390625,416.8101501464844,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1037.04443359375,264.0,212.5,797.88916015625,94.5500030517578,2459.1689453125,70.29010009765625,22.667705535888672,100.3918685913086,197.2082672119141,5262.6875,1616.300048828125,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1024.8094482421875,7241.99853515625,597.0499267578125,4956.11767578125,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,96.01000213623048,1935.2333984375,802.3258666992188,183.639404296875,102.8053741455078,18.077539443969727,1418.1600341796875,619.376220703125,654.9808959960938,1849.80322265625,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.815999984741211,9459.5
2012-08-20 00:00:00,432.7428283691406,328.56597900390625,416.8101501464844,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1037.04443359375,264.0,212.5,797.88916015625,94.4499969482422,2459.1689453125,70.29010009765625,22.629907608032227,100.3918685913086,197.2082672119141,5262.6875,1620.0999755859375,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1024.8094482421875,7241.99853515625,597.0499267578125,4956.11767578125,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,95.97000122070312,1935.2333984375,802.3258666992188,183.639404296875,102.8053741455078,18.077539443969727,1418.1300048828125,619.376220703125,654.9808959960938,1849.80322265625,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.8140000104904173,9489.9501953125
2012-08-21 00:00:00,432.7428283691406,328.56597900390625,416.8101501464844,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1037.04443359375,264.0,212.5,797.88916015625,94.5,2459.1689453125,70.29010009765625,22.577001571655277,100.3918685913086,197.2082672119141,5262.6875,1639.9000244140625,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1024.8094482421875,7241.99853515625,597.0499267578125,4956.11767578125,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,96.68000030517578,1935.2333984375,802.3258666992188,183.639404296875,102.8053741455078,18.077539443969727,1413.1700439453125,619.376220703125,654.9808959960938,1849.80322265625,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.8049999475479128,9459.2998046875
2012-08-22 00:00:00,432.7428283691406,328.56597900390625,416.8101501464844,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1037.04443359375,264.0,212.5,797.88916015625,94.4499969482422,2459.1689453125,70.29010009765625,22.50897026062012,100.3918685913086,197.2082672119141,5262.6875,1637.4000244140625,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1024.8094482421875,7241.99853515625,597.0499267578125,4956.11767578125,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,97.26000213623048,1935.2333984375,802.3258666992188,183.639404296875,102.8053741455078,18.077539443969727,1413.489990234375,619.376220703125,654.9808959960938,1849.80322265625,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.718999981880188,9465.0
2012-08-22 17:00:00,432.7428283691406,313.4347229003906,428.30838012695307,2800.0,485.6256408691406,2056.198486328125,4028.11376953125,1225.12255859375,1170.068359375,710.8037109375,862.7439575195312,432.9780578613281,1250.195068359375,46.89952850341797,1046.736572265625,264.0,212.5,797.88916015625,94.4499969482422,2459.1689453125,70.29010009765625,22.50897026062012,100.3918685913086,203.3074951171875,5420.96435546875,1637.4000244140625,93.0,1058.2156982421875,2569.011474609375,4160.345703125,3315.134521484375,1042.032958984375,7241.99853515625,597.0499267578125,4998.8427734375,628.1419067382812,670.4171142578125,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,97.26000213623048,1961.7435302734373,802.3258666992188,187.91004943847656,102.8053741455078,18.077539443969727,1413.489990234375,619.376220703125,675.1340942382812,1814.901123046875,1109.719482421875,99.30442810058594,9394.9248046875,3432.958984375,1.718999981880188,9465.0
2012-08-23 00:00:00,439.9551696777344,313.4347229003906,428.30838012695307,2800.0,494.4552307128906,2056.198486328125,3917.754150390625,1202.2940673828125,1185.3636474609375,725.7157592773438,856.446533203125,432.9780578613281,1250.195068359375,46.4160270690918,1046.736572265625,264.0,212.5,804.5382690429688,94.4000015258789,2479.83447265625,70.29010009765625,22.365365982055664,100.98942565917967,203.3074951171875,5420.96435546875,1669.5999755859375,93.0,1058.2156982421875,2530.3798828125,4162.4970703125,3411.692138671875,1042.032958984375,7156.79833984375,628.4737548828125,4998.8427734375,628.1419067382812,665.662353515625,805.0,379.9270324707031,272.4122009277344,,298.8292236328125,96.2699966430664,1961.7435302734373,804.982666015625,187.91004943847656,102.8053741455078,18.077539443969727,1402.0799560546875,619.376220703125,675.1340942382812,1814.901123046875,1087.072265625,101.56136322021484,9437.2451171875,3426.240478515625,1.6660000085830688,9465.0
2012-08-23 17:00:00,439.9551696777344,304.78826904296875,428.30838012695307,2800.0,494.4552307128906,2056.198486328125,3917.754150390625,1202.2940673828125,1185.3636474609375,725.7157592773438,856.446533203125,432.9780578613281,1250.195068359375,46.4160270690918,1037.04443359375,264.0,212.5,804.5382690429688,94.4000015258789,2479.83447265625,70.29010009765625,22.365365982055664,100.98942565917967,203.3074951171875,5460.533203125,1669.5999755859375,93.0,1058.2156982421875,2530.3798828125,4162.4970703125,3411.692138671875,1016.1973876953124,7156.79833984375,628.4737548828125,4998.8427734375,628.1419067382812,665.662353515625,805.0,379.9270324707031,274.0145568847656,,298.8292236328125,96.2699966430664,1935.2333984375,804.982666015625,183.639404296875,102.8053741455078,18.077539443969727,1402.0799560546875,619.376220703125,680.1724853515625,1814.901123046875,1087.072265625,101.56136322021484,9437.2451171875,3426.240478515625,1.6660000085830688,9465.0
2012-08-24 00:00:00,439.9551696777344,304.78826904296875,428.30838012695307,2800.0,507.6994323730469,2056.198486328125,3917.754150390625,1187.0748291015625,1185.3636474609375,725.7157592773438,850.1490478515625,432.9780578613281,1227.7364501953125,46.4160270690918,1037.04443359375,264.0,212.5,804.5382690429688,94.3000030517578,2438.504150390625,70.29010009765625,22.31245803833008,100.98942565917967,203.3074951171875,5460.533203125,1669.800048828125,93.0,1041.9354248046875,2607.6435546875,4145.23779296875,3443.877197265625,1016.1973876953124,6986.3984375,614.5075073242188,4998.8427734375,628.1419067382812,646.6434326171875,805.0,379.9270324707031,274.0145568847656,,298.8292236328125,96.1500015258789,1935.2333984375,794.355712890625,183.639404296875,104.78240203857422,18.077539443969727,1411.1300048828125,619.376220703125,680.1724853515625,1814.901123046875,1075.7484130859375,108.33212280273438,9056.37109375,3432.958984375,1.6779999732971191,9463.2998046875
2012-08-26 17:00:00,439.9551696777344,309.1114807128906,422.5591735839844,2800.0,507.6994323730469,2056.198486328125,3917.754150390625,1187.0748291015625,1185.3636474609375,725.7157592773438,850.1490478515625,432.9780578613281,1227.7364501953125,46.4160270690918,1027.352294921875,264.0,212.5,804.5382690429688,94.3000030517578,2438.504150390625,70.29010009765625,22.31245803833008,100.98942565917967,199.24131774902344,5341.82568359375,1669.800048828125,93.0,1041.9354248046875,2607.6435546875,4145.23779296875,3443.877197265625,1016.1973876953124,6986.3984375,614.5075073242188,5041.56787109375,628.1419067382812,646.6434326171875,805.0,379.9270324707031,277.2194519042969,,298.8292236328125,96.1500015258789,1921.9782714843752,794.355712890625,183.639404296875,104.78240203857422,18.077539443969727,1411.1300048828125,619.376220703125,710.4022827148438,1902.1556396484373,1075.7484130859375,108.33212280273438,9056.37109375,3432.958984375,1.6779999732971191,9463.2998046875
